FACILITY_NME,ORGNZTN_NME,SCOPE3_CAT5_IDN,BU_UNIT_IDN,FACILITY_IDN.1,PRDCT_CATGRY_CDE,PRDCT_CATGRY,PRDCT_INGREDIENT,INDUSTRL_PRCSS_TYP,PRCSS_DESC_TEXT,INDUSTRY_TYP_CDE,ORDER_IDN,QNTY_RECVD_NUM,QNTY_RECVD_NUM_UNIT,ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT,IDEAL_RETL_OUTPUT_NUM,IDEAL_RETL_OUTPUT_NUM_UNIT,FOOD_EXPRD_PRCNT_NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY_OTHER_FOOD_WASTE_NUM,QNTY_OTHER_FOOD_WASTE_NUM_UNIT,TOTL_FOOD_WASTE_NUM,TOTL_FOOD_WASTE_NUM_UNIT,FOOD_PRCSSNG_STGE_OUTPT_NUM,FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT,INGRDNT_COST_NUM,INGRDNT_COST_NUM_UNIT,CALCLTD_WASTGE_COST_NUM,CALCLTD_WASTGE_COST_NUM_UNIT,WASTE_COLLCTN_COST_NUM,WASTE_COLLCTN_COST_NUM_UNIT,WASTE_TRTMNT_COST_NUM,WASTE_TRTMNT_COST_NUM_UNIT,TOTL_COST_NUM,TOTL_COST_NUM_UNIT,CONSMPTN_STRT_DTE,CONSMPTN_END_DTE,PURCHSD_ORDR_DTE,WASTE_GENRTN_PRCSS_TYP,WASTE_GENRTN_PRCSS_CATGRY,WASTE_DIVRSN_METHD_CDE,WASTE_DIVRSN_METHD_SUB_TYP_CDE,WASTE_DIVRSN_SITE_TYP_CDE,HAZRD_TYP_CDE,WASTE_DISPSL_METHOD_CDE,SUPPLR_NME,SPND_TYP,DATA_QLTY_TYP,COMPONENT_ID,EVIDENCE_TXT_1,EVIDENCE_TXT_2,EVIDENCE_TXT_3,FRST_LOAD_TME.2,FRST_LOAD_UPTD_BY.2,LST_UPDT_TME.2,LST_UPDT_BY.2,SRC_INFO.2,INDUSTRY.2,Platform_Type
O&S Germany,One Shop,bf74d1dcf99a74c9c86a476236d845c6,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Ginger,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Gin6479,3052.000000,tonnes,1.500000,45.800000,%,3006.000000,tonnes,1.300000,39.100000,tonnes,1.500000,45.090000,%,130.000000,tonnes,2922.000000,tonnes,1490.000000,USD per tonnes,193607.000000,USD,4678.000000,USD,46777.000000,USD,245062.000000,USD,2023-06-01,2023-06-30,2023-05-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,f9e6e1c41ea0876fabe722d9f2c61598,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug7352,3076.000000,tonnes,1.500000,46.100000,%,3030.000000,tonnes,1.100000,33.300000,tonnes,1.500000,45.450000,%,125.000000,tonnes,2951.000000,tonnes,1380.000000,USD per tonnes,172379.000000,USD,4497.000000,USD,44968.000000,USD,221844.000000,USD,2022-07-01,2022-07-31,2022-06-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,4a9f8c3fc8ad013bf0cba4d466db1cc5,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Gra6256,125.000000,tonnes,1.500000,1.900000,%,123.000000,tonnes,1.100000,1.400000,tonnes,1.500000,1.850000,%,5.000000,tonnes,120.000000,tonnes,3350.000000,USD per tonnes,17032.000000,USD,183.000000,USD,1830.000000,USD,19045.000000,USD,2023-10-01,2023-10-31,2023-09-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,653613a4552dbbc444bbd52470a8dc66,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Bev_Gra9140,113.000000,tonnes,1.500000,1.700000,%,111.000000,tonnes,1.100000,1.200000,tonnes,1.500000,1.670000,%,5.000000,tonnes,108.000000,tonnes,3350.000000,USD per tonnes,15347.000000,USD,165.000000,USD,1649.000000,USD,17161.000000,USD,2022-10-01,2022-10-31,2022-09-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,c2b73db7cde5186972725715d2f65463,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug8030,3076.000000,tonnes,1.500000,46.100000,%,3030.000000,tonnes,1.100000,33.300000,tonnes,1.500000,45.450000,%,125.000000,tonnes,2951.000000,tonnes,1380.000000,USD per tonnes,172379.000000,USD,4497.000000,USD,44968.000000,USD,221844.000000,USD,2022-08-01,2022-08-31,2022-07-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,a85a1df347c2b4c8d4db59c4eca16b68,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Str4133,65.000000,tonnes,1.500000,1.000000,%,64.000000,tonnes,1.800000,1.200000,tonnes,1.500000,0.960000,%,3.000000,tonnes,62.000000,tonnes,5400.000000,USD per tonnes,16732.000000,USD,112.000000,USD,1115.000000,USD,17959.000000,USD,2023-01-01,2023-01-31,2022-12-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,c9914a85c31ae64145b94f2e61141425,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Str7518,65.000000,tonnes,1.500000,1.000000,%,64.000000,tonnes,1.800000,1.200000,tonnes,1.500000,0.960000,%,3.000000,tonnes,62.000000,tonnes,5400.000000,USD per tonnes,16732.000000,USD,112.000000,USD,1115.000000,USD,17959.000000,USD,2023-03-01,2023-03-31,2023-02-10,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,1c8f977cbb96e1353f7a44f79a192ae0,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Str6339,65.000000,tonnes,1.500000,1.000000,%,64.000000,tonnes,1.800000,1.200000,tonnes,1.500000,0.960000,%,3.000000,tonnes,62.000000,tonnes,5400.000000,USD per tonnes,16732.000000,USD,112.000000,USD,1115.000000,USD,17959.000000,USD,2023-02-01,2023-02-28,2023-01-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,6292765c632ad26209ae117bf92d7ab6,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug8807,3100.000000,tonnes,1.500000,46.500000,%,3054.000000,tonnes,1.100000,33.600000,tonnes,1.500000,45.810000,%,126.000000,tonnes,2974.000000,tonnes,1380.000000,USD per tonnes,173747.000000,USD,4533.000000,USD,45325.000000,USD,223605.000000,USD,2023-08-01,2023-08-30,2023-07-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,81bf845e34cab4670a6630051863567c,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Car1736,4217.000000,tonnes,1.500000,63.300000,%,4154.000000,tonnes,1.400000,58.200000,tonnes,1.500000,62.310000,%,184.000000,tonnes,4033.000000,tonnes,2730.000000,USD per tonnes,501546.000000,USD,6614.000000,USD,66138.000000,USD,574298.000000,USD,2023-08-01,2023-08-30,2023-07-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,16c8d93af4f393f2d5509d840cce02d3,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Car1028,4217.000000,tonnes,1.500000,63.300000,%,4154.000000,tonnes,1.400000,58.200000,tonnes,1.500000,62.310000,%,184.000000,tonnes,4033.000000,tonnes,2730.000000,USD per tonnes,501546.000000,USD,6614.000000,USD,66138.000000,USD,574298.000000,USD,2023-07-01,2023-07-30,2023-06-11,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,b0e23dbf072d0c70a89959f98fee55f2,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug5684,3100.000000,tonnes,1.500000,46.500000,%,3054.000000,tonnes,1.100000,33.600000,tonnes,1.500000,45.810000,%,126.000000,tonnes,2974.000000,tonnes,1380.000000,USD per tonnes,173747.000000,USD,4533.000000,USD,45325.000000,USD,223605.000000,USD,2023-07-01,2023-07-30,2023-06-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,dd9b997d650350b65eb70ea471f6eb9c,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Gra4599,130.000000,tonnes,1.500000,2.000000,%,128.000000,tonnes,1.700000,2.200000,tonnes,1.500000,1.930000,%,6.000000,tonnes,124.000000,tonnes,3350.000000,USD per tonnes,20307.000000,USD,218.000000,USD,2182.000000,USD,22707.000000,USD,2023-07-01,2023-07-30,2023-06-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,04e6463095f688a2062b6d8461e40ec3,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Bev_Gra5800,130.000000,tonnes,1.500000,2.000000,%,128.000000,tonnes,1.700000,2.200000,tonnes,1.500000,1.930000,%,6.000000,tonnes,124.000000,tonnes,3350.000000,USD per tonnes,20307.000000,USD,218.000000,USD,2182.000000,USD,22707.000000,USD,2023-08-01,2023-08-30,2023-07-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,bc5a113e75fef1535a8c3505e9ef1fe5,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Bev_Gra1723,113.000000,tonnes,1.500000,1.700000,%,111.000000,tonnes,1.100000,1.200000,tonnes,1.500000,1.670000,%,5.000000,tonnes,108.000000,tonnes,3350.000000,USD per tonnes,15347.000000,USD,165.000000,USD,1649.000000,USD,17161.000000,USD,2022-12-01,2022-12-31,2022-11-11,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,428516ce1242ac11236dcce744b04305,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Bev_Str5105,57.000000,tonnes,1.500000,0.900000,%,56.000000,tonnes,1.800000,1.000000,tonnes,1.500000,0.840000,%,3.000000,tonnes,54.000000,tonnes,5400.000000,USD per tonnes,14550.000000,USD,97.000000,USD,970.000000,USD,15617.000000,USD,2022-01-01,2022-01-31,2021-12-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,ae701b8a9d591dfeb116de53e8dc76c1,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Grapes,Food Retailing,Retail,Retail,R_22ORD_FORET_GER_Bev_Gra1784,113.000000,tonnes,1.500000,1.700000,%,111.000000,tonnes,1.100000,1.200000,tonnes,1.500000,1.670000,%,5.000000,tonnes,108.000000,tonnes,3350.000000,USD per tonnes,15347.000000,USD,165.000000,USD,1649.000000,USD,17161.000000,USD,2022-11-01,2022-11-30,2022-10-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S Germany,One Shop,062856e6ec02945b7280cf0225d9d29c,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Retail,Retail,R_23ORD_FORET_GER_Pan_Soy2292,290.000000,tonnes,1.500000,4.300000,%,285.000000,tonnes,1.700000,4.900000,tonnes,1.500000,4.280000,%,13.000000,tonnes,276.000000,tonnes,1360.000000,USD per tonnes,18332.000000,USD,485.000000,USD,4853.000000,USD,23670.000000,USD,2023-05-01,2023-05-30,2023-04-11,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Bio Service Nord,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,4f32e45ddbf850053353c096c671c4c7,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl5578,1854.000000,tonnes,1.500000,27.800000,%,1826.000000,tonnes,1.100000,20.100000,tonnes,1.400000,25.560000,%,73.000000,tonnes,1780.000000,tonnes,1330.000000,USD per tonnes,97699.000000,USD,2644.000000,USD,7933.000000,USD,108277.000000,USD,2023-08-01,2023-08-30,2023-07-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,1bf476276ae7a26b0daf9cbf63b1e2e7,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl9603,1675.000000,tonnes,1.500000,25.100000,%,1650.000000,tonnes,1.300000,21.500000,tonnes,1.400000,23.100000,%,70.000000,tonnes,1606.000000,tonnes,1330.000000,USD per tonnes,92681.000000,USD,2509.000000,USD,7526.000000,USD,102716.000000,USD,2023-02-01,2023-02-28,2023-01-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,027d65b2937e1386d9ce6bd40751ba78,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_24ORD_FORET_CHI_Pul_Spl8958,1791.000000,tonnes,1.500000,26.900000,%,1764.000000,tonnes,1.300000,22.900000,tonnes,1.400000,24.700000,%,74.000000,tonnes,1716.000000,tonnes,1330.000000,USD per tonnes,99073.000000,USD,2682.000000,USD,8045.000000,USD,109800.000000,USD,2024-01-01,2024-01-31,2023-12-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,8aa1411c99bee2c213f66c909f8f01cb,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl1648,1828.000000,tonnes,1.500000,27.400000,%,1801.000000,tonnes,1.100000,19.800000,tonnes,1.400000,25.210000,%,72.000000,tonnes,1756.000000,tonnes,1330.000000,USD per tonnes,96336.000000,USD,2608.000000,USD,7823.000000,USD,106766.000000,USD,2022-09-01,2022-09-30,2022-08-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,ce3a144590f23601849c6aef72d7d2f1,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl2509,1675.000000,tonnes,1.500000,25.100000,%,1650.000000,tonnes,1.300000,21.500000,tonnes,1.400000,23.100000,%,70.000000,tonnes,1606.000000,tonnes,1330.000000,USD per tonnes,92681.000000,USD,2509.000000,USD,7526.000000,USD,102716.000000,USD,2023-03-01,2023-03-31,2023-02-10,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,650a8fbb8f689840e03a98a6793b5b69,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl4356,1828.000000,tonnes,1.500000,27.400000,%,1801.000000,tonnes,1.100000,19.800000,tonnes,1.400000,25.210000,%,72.000000,tonnes,1756.000000,tonnes,1330.000000,USD per tonnes,96336.000000,USD,2608.000000,USD,7823.000000,USD,106766.000000,USD,2022-08-01,2022-08-31,2022-07-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,b6c6c2aea63640a6857cdf01ff64bd03,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_24ORD_FORET_CHI_Pul_Spl8167,1791.000000,tonnes,1.500000,26.900000,%,1764.000000,tonnes,1.300000,22.900000,tonnes,1.400000,24.700000,%,74.000000,tonnes,1716.000000,tonnes,1330.000000,USD per tonnes,99073.000000,USD,2682.000000,USD,8045.000000,USD,109800.000000,USD,2024-03-01,2024-03-31,2024-02-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,e1548d05d2c3c23d0b75dc23fa167437,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl3550,1828.000000,tonnes,1.500000,27.400000,%,1801.000000,tonnes,1.100000,19.800000,tonnes,1.400000,25.210000,%,72.000000,tonnes,1756.000000,tonnes,1330.000000,USD per tonnes,96336.000000,USD,2608.000000,USD,7823.000000,USD,106766.000000,USD,2022-07-01,2022-07-31,2022-06-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,6b16cb9271fbf8a1c1936066a632d123,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl5998,1854.000000,tonnes,1.500000,27.800000,%,1826.000000,tonnes,1.100000,20.100000,tonnes,1.400000,25.560000,%,73.000000,tonnes,1780.000000,tonnes,1330.000000,USD per tonnes,97699.000000,USD,2644.000000,USD,7933.000000,USD,108277.000000,USD,2023-07-01,2023-07-30,2023-06-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,fb7fdb6f31bbd902c6fafce30adeff5a,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_24ORD_FORET_CHI_Pul_Spl5514,1791.000000,tonnes,1.500000,26.900000,%,1764.000000,tonnes,1.300000,22.900000,tonnes,1.400000,24.700000,%,74.000000,tonnes,1716.000000,tonnes,1330.000000,USD per tonnes,99073.000000,USD,2682.000000,USD,8045.000000,USD,109800.000000,USD,2024-02-01,2024-02-29,2024-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S China,One Shop,312a5b9d56eb20131fbce277f9f44c9a,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl9001,1854.000000,tonnes,1.500000,27.800000,%,1826.000000,tonnes,1.100000,20.100000,tonnes,1.400000,25.560000,%,73.000000,tonnes,1780.000000,tonnes,1330.000000,USD per tonnes,97699.000000,USD,2644.000000,USD,7933.000000,USD,108277.000000,USD,2023-09-01,2023-09-30,2023-08-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Zhejiang Weiming Environment Protection Co. Ltd,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
