D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Ismarketbased,Isbiogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,Industry
bfc42671-e117-ef11-840a-7c1e5205d72d,oxLygKGJrMyJ3coI2pOgiK7NQwMv8/KCwp8f+khmL0SiVl0l8ehjqwxma9AllS+rKZcoA2RyhMSkUt5WVi7jXw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,1125,kg,45,kg,2754,g,28990.692,kg,No,No,Landfilled,Landfilled,18,tonnes,50ed4ef431df287d8f25e962704113df,Retail
5beadf74-e117-ef11-840a-6045bdaef7dd,apmHmyiiv30ouX5yFTbT/AwfDCdOJBFs3akbky2EU16NvBOtCY9VRSfO/NSiRKQuGjHv3g2itD646/nPfK7n5g==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,11-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4937.5,kg,197.5,kg,12087,g,127236.926,kg,No,No,Landfilled,Landfilled,79,tonnes,cdadb5fe083c8fe30dd1ccd47fa70f24,Retail
5feadf74-e117-ef11-840a-6045bdaef7dd,fJsR9zIMtwX16vuKRyQ9jRctLoPjkSE/N8WUaQta4jw6j8BZa7K1dqYlpG8Vv7FnukNGDTX1c67dtxTcg2KBPw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,11-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,6187.5,kg,247.5,kg,15147,g,159448.806,kg,No,No,Landfilled,Landfilled,99,tonnes,d90c15340fd74e177f6454a4501eb3f3,Retail
3d080c76-e117-ef11-840a-002248d4d4f0,hu74ci1wccBCfUzbTepM2ZwpOoetzsEZZtfXBw/BZHlKrBBP92GISOcWs27CJ2hKBB9RxemqISF/Wzk0OdT0qA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,3312.5,kg,132.5,kg,8109,g,85361.482,kg,No,No,Landfilled,Landfilled,53,tonnes,35b5ee618e85493921fa5838016a30fe,Retail
59080c76-e117-ef11-840a-002248d4d4f0,RkX+7DbDFTQB2PtSg+e3NJ8yviNbgvr4SAXDvdFjdlIHptibtWkUUg528/rEjazt3gZxlDjyqD0K1v4jov2Wog==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-02-2024,01-03-2024,31-03-2024,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2875,kg,115,kg,7038,g,74087.324,kg,No,No,Landfilled,Landfilled,46,tonnes,1d1f92ba1cdfa7b585b2633eaf0a47cb,Retail
4d404278-e117-ef11-840a-6045bde823ec,b0T4r2uUxBRxhRn2FwvkA7Kt2FH/3bW2XtuTxMWXakcjgAGkonIqZnajzKcOrBiiSpA18hskTeV/eF3/NYiVqg==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,13-05-2022,01-06-2022,30-06-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10.2,kg,85,kg,6.8,kg,2366.4,kg,No,No,Composted,Composted,34,tonnes,57e18d90b01e3c8d6dc40b507cf0a976,Retail
22eadf74-e117-ef11-840a-6045bdaef7dd,AFy5gXJLlOK6pwAR4vzbmP9zIcfBNBX1ApzsBkfm/NnZkkq6AQGVAsXtYgsft1KrP/fpZmmEhwzpKtULbRQTLw==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-05-2023,01-06-2023,30-06-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,27937.5,kg,1117.5,kg,68391,g,719935.518,kg,No,No,Landfilled,Landfilled,447,tonnes,09aee9f9c4d48d0d6980beadff9f34e9,Retail
5cdc8879-e117-ef11-840a-6045bdcf29a6,t6UNMWUIhfrAREt+AqBTjzXxphq+J4Q7JYX+yNlns6RzampqUDXDTlVQWlk+KShX1RxHqqTjabREkhp7aVct2g==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-01-2024,01-02-2024,29-02-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,35250,kg,1410,kg,86292,g,908375.016,kg,No,No,Landfilled,Landfilled,564,tonnes,a1543787a3757058df0039e2d0069e9b,Retail
64dc8879-e117-ef11-840a-6045bdcf29a6,Y6TbDyBJlv+SX0iWiIyCYsoaaYOmq10NmPPRtLAsOxVXUi5JSc6DL12Rom111mmcDxvQbAAyo5POziKW+ciBFA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,15-01-2022,01-02-2022,28-02-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,6.9,kg,57.5,kg,4.6,kg,1600.8,kg,No,No,Composted,Composted,23,tonnes,712d0122d0260e8a751372f531441399,Retail
78dc8879-e117-ef11-840a-6045bdcf29a6,dfu6JiMWRb7q+HlmFlCXS9tfU1JFqvYjfbwQ0556s9FjHw+qeJ+MYf6nA6kmfSD3XrGPy4FPZzbe0K6M+y6J3Q==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-03-2023,01-04-2023,30-04-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,3000,kg,120,kg,7344,g,77308.512,kg,No,No,Landfilled,Landfilled,48,tonnes,72a91dbe668a99987b01f1dfeeafb789,Retail
b5872874-e117-ef11-840a-7c1e520f31c6,s4AoxPp46+1HM943BEhT74lNzaM7yfnAKcBKoc6Wv9CVdje7LKzbUPxqu8RMfhW8zQFGgFBNsEpOa/ewEzEXUA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-11-2022,01-12-2022,31-12-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.9,kg,7.5,kg,0.6,kg,208.8,kg,No,No,Composted,Composted,3,tonnes,f80908040a436259582045b0b5347ee7,Retail
66eadf74-e117-ef11-840a-6045bdaef7dd,MKUjWc1gQQZRqNOYIQLj30zH8U1a69Z/PFN9vHxj7jHdj6M5Vsc5OwOpiNMJR6icG+41FWZ1VYLb9laiOStBjw==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-06-2022,01-07-2022,31-07-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,3000,kg,120,kg,7344,g,77308.512,kg,No,No,Landfilled,Landfilled,48,tonnes,53a14f55b44026c164c7cdfe13f57d46,Retail
935c2874-e117-ef11-840a-6045bdaf1fd6,tHRYCmv8U2/HTwVgpmEWq4ruDnqCUyslzK7aM9JdXdoTIfa6PtnlNkNtbUSNEfvQ08SrIy1AwKn6MAov3Nw50w==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,09-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.3,kg,2.5,kg,0.2,kg,69.6,kg,No,No,Composted,Composted,1,tonnes,d4cdb5c0eb8b1324af6424f06c0664ad,Retail
d6c42671-e117-ef11-840a-7c1e5205d72d,3Lvw+jdLUBm6dmEF4OGoQPprUVKnE1q2FnUlZdKxVTL9htOUUzs7o3mwhXh8lhT4wSss20fxEMSXyjkrxiI51w==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,11-06-2022,01-07-2022,31-07-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,562.5,kg,22.5,kg,1377,g,14495.346,kg,No,No,Landfilled,Landfilled,9,tonnes,3fb4bd31d1f01cfee38e20f520e59620,Retail
dec42671-e117-ef11-840a-7c1e5205d72d,7cG6UAKRiM4zdFbKXC2j/Ug6mdp/DY8xfJ1aIKr4kKW6qDGodeDgimJ3MzgpCs/LU/y82fyOSsKxB4P3t92rOw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-08-2023,01-09-2023,30-09-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,17687.5,kg,707.5,kg,43299,g,455798.102,kg,No,No,Landfilled,Landfilled,283,tonnes,95e85e4156300d246991444a41da4a7a,Retail
7aeadf74-e117-ef11-840a-6045bdaef7dd,9WRgLRm90FoGkcCh9hHvR+u293pALm3UHgCbYyP89BFQdT+80v+nyNs/EVLeqoULzjgsA4q2lvJnoDJjaag1QA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-07-2023,01-08-2023,30-08-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,13.8,kg,115,kg,9.2,kg,3201.6,kg,No,No,Composted,Composted,46,tonnes,0e0282a30294a711431e28fe25a41e70,Retail
37080c76-e117-ef11-840a-002248d4d4f0,ChaUYhdLfEaWD0Nivqpu1PuZDde3ITQhE01gTqjCYeVtzx8HI0VlODxAjFV+F2QYKjMxleERaUI/YS9Lomgw2Q==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-12-2022,01-01-2023,31-01-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,6937.5,kg,277.5,kg,16983,g,178775.934,kg,No,No,Landfilled,Landfilled,111,tonnes,dae729a62e66af71c486a09553e912fa,Retail
4f1b2977-e117-ef11-840a-7c1e5205d72d,jAve535baBRYSwLHJfOVAQbznjkJw46u/8kCV/BgR9kQTA0ft+9tVvrZetnglYPrU9CrKo5m0noWRmduAhi3QQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,13-11-2023,01-12-2023,31-12-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,11.7,kg,97.5,kg,7.8,kg,2714.4,kg,No,No,Composted,Composted,39,tonnes,764758a5efa036784ec2e94ab5c108b5,Retail
cf3f4278-e117-ef11-840a-6045bde823ec,fqb0i3IyfsDVASYmbXpJca+8VeWivU7KBhTRJ6Fi+kOb9o0BU+hhrj5PMaWEMDwHWQ2deDhlbZ9imLw0/g7R1A==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Composted,22-05-2024,12-07-2023,01-08-2023,30-08-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5.7,kg,47.5,kg,3.8,kg,1322.4,kg,No,No,Composted,Composted,19,tonnes,2651931c1f77b83c0a9c441ea2237b0d,Retail
be020277-e117-ef11-840a-6045bde848a8,2k1esiup09hO435mfmU2K2ARzwPSiJO5LWeYm8IsFRVsJTrSXiyhqQEU/ppACoUhHU1fO4OyrOSq5KT9H9SjQw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,10-02-2023,01-03-2023,31-03-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5062.5,kg,202.5,kg,12393,g,130458.114,kg,No,No,Landfilled,Landfilled,81,tonnes,af42a33983e9800d5fa8971919daf79d,Retail
d0d6277a-e117-ef11-840a-6045bdaf1fd6,wG9jiYkZn9+7wdyg+0JtM1dOujhfqBXoVRL66kKyD54LCHuuyUzYTXGgwmOG+Nep2xYHo4p1xXNcCezNPH6Prw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,12812.5,kg,512.5,kg,31365,g,330171.77,kg,No,No,Landfilled,Landfilled,205,tonnes,894fbbee73bf56712abb8011ed2f2a44,Retail
819d3b7d-e117-ef11-840a-7c1e5205d72d,NFckpbr81GxX+Ng4lKCY12HMtq8Icj7a0j7BF4b6p4t8CKw2kz7aBacCdANZmlfXT3xF3jIhfBDWAPFCIi6DUQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-08-2023,01-09-2023,30-09-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,8312.5,kg,332.5,kg,20349,g,214209.002,kg,No,No,Landfilled,Landfilled,133,tonnes,61d62f78d5347e8b3d2dc279b1b66f00,Retail
25eadf74-e117-ef11-840a-6045bdaef7dd,Dz5gcfcDVOSxwjb/2SMdvmkqd8Wbkc/l6+Y5pfL2ts2lLL8suadmlLFg46xtLh55TA7BH0lD/OWdoQpzzy6OdQ==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-09-2022,01-10-2022,31-10-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,7125,kg,285,kg,17442,g,183607.716,kg,No,No,Landfilled,Landfilled,114,tonnes,f656a2bcb6e340e6e0a40093196e77dd,Retail
52080c76-e117-ef11-840a-002248d4d4f0,kx9+9EKZZHDrsOkJWQVwS3wJrVpiWBl+1o8BhJa5LlG8nHj3PC0Iv8601U/Jh7Ms8e/qqMCz5AXxovaSTYUdUw==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-05-2022,01-06-2022,30-06-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,812.5,kg,32.5,kg,1989,g,20937.722,kg,No,No,Landfilled,Landfilled,13,tonnes,0d7988603405643471de31fabe16cdfb,Retail
95e2bd6f-e117-ef11-840a-002248d4d4f0,HnG3uD7shSfX22NBXqTFza6iKHehKfQp7MVY0Aqv/we6R3PiQB2UwDK13oAn3bc/9FszW6r4u6l+WE9DzOPpWA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-07-2023,01-08-2023,30-08-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10687.5,kg,427.5,kg,26163,g,275411.574,kg,No,No,Landfilled,Landfilled,171,tonnes,c1323a8b96090d1d81e77b79f0d0a343,Retail
28eadf74-e117-ef11-840a-6045bdaef7dd,tZ2raC3zf2eQIXC+YeKnTMXsLyg2P829x5liBVTLTA3kiwnKhCpNIpGCMJrSXP0xXsRvtotWFYYU0Y7Cq5RYIw==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-11-2022,01-12-2022,31-12-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,687.5,kg,27.5,kg,1683,g,17716.534,kg,No,No,Landfilled,Landfilled,11,tonnes,597d9a8891b73657dcab7e83f6a83445,Retail
92872874-e117-ef11-840a-7c1e520f31c6,X+MXp5uCOt+kdj22+KgjhNdILsZAaFe+xHk+XwPuhiSvNlNlp8/c6JETTLyhksFHgAql7cPx67m09lCkjYBQHA==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-06-2023,01-07-2023,30-07-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,4562.5,kg,182.5,kg,11169,g,117573.362,kg,No,No,Landfilled,Landfilled,73,tonnes,6b16cb9271fbf8a1c1936066a632d123,Retail
c34a6f73-e117-ef11-840a-002248d4f085,IUk91whHfC56YWKiWMXYvAknTHgFV64dkGSG8YBUZ2qEzanoZtiCW0WR2wpTPfQA9r608vBmUzDv6e8Erto1nQ==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-05-2023,01-06-2023,30-06-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,625,kg,25,kg,1530,g,16105.94,kg,No,No,Landfilled,Landfilled,10,tonnes,6324891992978de470451f7d803859ad,Retail
301b2977-e117-ef11-840a-7c1e5205d72d,oKrbDeLuzqlD/4lKCQDziQWFs/oB9LuGVnVw3UCah3Hcn+XnzzRRx3nIpFVysrzbgTfEg8U/ezcDXQsXtZBqAw==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,4500,kg,180,kg,11016,g,115962.768,kg,No,No,Landfilled,Landfilled,72,tonnes,05810234d3f75fc6224b035265a7f05c,Retail
69dc8879-e117-ef11-840a-6045bdcf29a6,5IcegCkK1J5upImrAho2kKeoLl2Cy8bYQokYNZZWcDrNy/G3L3cd8KcIRLGBPnl4jHSxptpfqaByHvcI2FbbYA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Composted,22-05-2024,14-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,6,kg,50,kg,4,kg,1392,kg,No,No,Composted,Composted,20,tonnes,b91ff9a7f469362a55c9ee48dc1da110,Retail
8c9d3b7d-e117-ef11-840a-7c1e5205d72d,Kx2PXTer89RjJKZPDC2Nl7XYEwm/YSc3q7tcigU2BYF2V47yDkxJ9cK/YAu9+KYUo1IVZmKu9F4b0MdUsTmmkQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,13-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.3,kg,2.5,kg,0.2,kg,69.6,kg,No,No,Composted,Composted,1,tonnes,454b8ba0339db643a542e41d4f50cc07,Retail
825c2874-e117-ef11-840a-6045bdaf1fd6,Qxof9R45sz8+wWBpQfAGZnQsCLm7wmmruhmLDLhRNr9fLov/cm71dANQ09bqVNxKoKb2DbEcFXtH+IjqvKNQVA==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Composted,22-05-2024,13-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9,kg,32.5,kg,2.6,kg,904.8,kg,No,No,Composted,Composted,13,tonnes,88aa7ef805250595a20d2da4c4ebec16,Retail
909d3b7d-e117-ef11-840a-7c1e5205d72d,of9MXBk2/TUL7in3ulCzcayxMMAsBwt9UvoUAvipPSIOsMJySARRWZ1u3O/Y2eh4QCXz//VwrY5sSAnPzwHSnQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,187.5,kg,7.5,kg,459,g,4831.782,kg,No,No,Landfilled,Landfilled,3,tonnes,aa6012e3cbe1bca4e5f9387ff2b42dba,Retail
8d5c2874-e117-ef11-840a-6045bdaf1fd6,UhQ+SVaoLILFuR+LJLeLeQkLGQiKtI+TROmQBHhcaqsqLsMTvvjzzmwV+zJ46Fy9ywMvCsG2OhFb2+XZkylUbw==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,13-04-2022,01-05-2022,31-05-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6,kg,5,kg,0.4,kg,139.2,kg,No,No,Composted,Composted,2,tonnes,c572293088724af63d2ba953904c19d4,Retail
6f1b2977-e117-ef11-840a-7c1e5205d72d,Cw+3ljqd8uNYXe3yYfM903/QRf8tMYsn5R7vlDfI3jbrghS013dOC+INWQWv5nk+St2sW8pDf74g6zeZDS9oWw==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,14-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0,kg,0,kg,0,kg,0,kg,No,No,Composted,Composted,0,tonnes,7eec2e40dd81c261c4b039795604dd4b,Retail
6910c278-e117-ef11-840a-6045bdad28d3,uEHLMl5J+5gxMHVlUi6x6CHpWXEBjaFdIXY8BMH2khwd9la8dGnMH+gxa5NJ2i4P+vvnuDEoKNSDOjWyMiPmLg==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,16-09-2022,01-10-2022,31-10-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,9000,kg,360,kg,22032,g,231925.536,kg,No,No,Landfilled,Landfilled,144,tonnes,83c24a51df2146adc2fa09a744f8c817,Retail
73404278-e117-ef11-840a-6045bde823ec,AfeF6brsEDmh9IZHTT2A3OlxBUWzx0nx6E7JwEns/SElVGw9NGWJ+sCdvwoH7q8I4gk5LpLJM7F8x98kkRoSlg==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,13-12-2021,01-01-2022,31-01-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,5000,kg,200,kg,12240,g,128847.52,kg,No,No,Landfilled,Landfilled,80,tonnes,78508a3e422b53a2445dcfcb2cfaff9b,Retail
2e1b2977-e117-ef11-840a-7c1e5205d72d,vGFkAVJ/yHlGyqugO3aqppRRyldfOkTKpcP2qsJ5XmBAYO+DsmMEU/ziVnNKJyKJguqY2KA8N0fAQyuXNxH7zQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,11-02-2023,01-03-2023,31-03-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,17687.5,kg,707.5,kg,43299,g,455798.102,kg,No,No,Landfilled,Landfilled,283,tonnes,3452c73a9f3bc1686f9f673bc18e1b4b,Retail
371b2977-e117-ef11-840a-7c1e5205d72d,6kGgtPy2ZKTq1lw1USow/XupczLb83Y9GLXKcY/JvclDPF3s4YdQCQxLIWz3HFA5lXEpWzTxC1p5JOgbz7aswA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,09-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6,kg,5,kg,0.4,kg,139.2,kg,No,No,Composted,Composted,2,tonnes,92e96ca29928e1f7166e09ca7e7b6fa8,Retail
51dc8879-e117-ef11-840a-6045bdcf29a6,Ic4C0iYYAEfy7pb1h3fFSeWrqIh+nkQnC7Pgvz0jKBPG3GQBv4nZZeVA2NBwx7FRk8r15TkcQqqiCuI0cNdAiQ==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Composted,22-05-2024,15-09-2022,01-10-2022,31-10-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,35.4,kg,295,kg,23.6,kg,8212.8,kg,No,No,Composted,Composted,118,tonnes,5670c4f2d5ea305ca58fdd488432b046,Retail
5610c278-e117-ef11-840a-6045bdad28d3,HIwIipcBHIjGfop1QPzIpdkakvUh/AnDUD3OI3CE2f/QaePaNFjW7FRAZgcc52NdsasgVbyRBWWixX8eryIXQg==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-10-2023,01-11-2023,30-11-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,9875,kg,395,kg,24174,g,254473.852,kg,No,No,Landfilled,Landfilled,158,tonnes,8c366b0310c80d391eb5bf20a863100a,Retail
b7020277-e117-ef11-840a-6045bde848a8,FFWLdXzzxZW5/8zYLKUnDuoqrJ9mrwEXb8jMw/0qaw3z60YciFx+EgPzh+WPGmFmZc6wQLekaAwtDhzPrpe4qA==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,12-05-2022,01-06-2022,30-06-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2250,kg,90,kg,5508,g,57981.384,kg,No,No,Landfilled,Landfilled,36,tonnes,1b83d57e4c4895d872e5885de40fa4e9,Retail
c54a6f73-e117-ef11-840a-002248d4f085,C3+ylcPbRdu5KZi8/Vs1lkEld8qYfyxo5CUyND/+VKOS27ELhlSi+oiXiz/manu8ky6gliqUoB2Z84KlufjKxg==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,11312.5,kg,452.5,kg,27693,g,291517.514,kg,No,No,Landfilled,Landfilled,181,tonnes,7890bea2c647ea58c13677c90287076d,Retail
55eadf74-e117-ef11-840a-6045bdaef7dd,u6bJKu6/sTA6KSA4o/1Bs2OrX6oHO+D6zrvUtH88Qj8mxE6Wpaw5VFuHGcjCQREZcklHbwuczpMU1VvMJv2YOQ==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,15-01-2024,01-02-2024,29-02-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,17312.5,kg,692.5,kg,42381,g,446134.538,kg,No,No,Landfilled,Landfilled,277,tonnes,12d7e8f011cd0f9904f970b078e202ab,Retail
dcc3db7a-e117-ef11-840a-6045bdaef7dd,f1iNHH0/c7rTNZSLjrutNjLT3MQKeFKnrqM+lL6NYxcwObZa4SQLdAVNaMuxWFRTVt0cLTv8uEE1dW0Tvmi98w==,22-05-2024 02:17,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-03-2022,01-04-2022,30-04-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,3937.5,kg,157.5,kg,9639,g,101467.422,kg,No,No,Landfilled,Landfilled,63,tonnes,102c2aa2d6bc9daa6d722566a8345c37,Retail
8d9d3b7d-e117-ef11-840a-7c1e5205d72d,g+vfmHWurPGV821fzhEYcd8dRSuZEvEUpFb1Xzqg3SfkrtDPjx7iIMMDhEyX3V4vu6LI6Ds/vR/Rv6Wtq/CNqA==,22-05-2024 02:17,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,22-05-2024,14-10-2022,01-11-2022,30-11-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7312.5,kg,292.5,kg,17901,g,188439.498,kg,No,No,Landfilled,Landfilled,117,tonnes,7015b9a26afce502f8a463234f49f0f4,Retail
929d3b7d-e117-ef11-840a-7c1e5205d72d,yvhwWtTyr/h4qdSP81BRE0jLNvrfX5y2wbyx9FOr+r32U3txgVcDOC7J1vfa97+mTOgE+qEOBlG1utrA1HQesg==,22-05-2024 02:17,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,22-05-2024,17-01-2022,01-02-2022,28-02-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,0,kg,0,kg,0,g,0,kg,No,No,Landfilled,Landfilled,0,tonnes,5a9c4aa788dded07c24b3bbf7e8a31b3,Retail
