ORIGIN CORRELATION ID,BU_UNIT_IDN,FACILITY IDN,PRODUCT CATEGORY CODE,PRODUCT CATEGORY,MATERIAL,INDUSTRIAL PROCESS TYPE,VALUE CHAIN PARTNER,PRCSS DESC TEXT,INDUSTRY TYP CDE,ORDER IDN,QNTY RECVD NUM,QNTY RECVD NUM UNIT,ALLWD FOOD WASTGE LVL PRCNT NUM,ALLWD FOOD WASTGE LVL QTY NUM,ALLWD FOOD WASTGE LVL QTY NUM UNIT,IDEAL RETL OUTPUT NUM,IDEAL RETL OUTPUT NUM UNIT,FOOD EXPRD PRCNT NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY OTHER FOOD WASTE NUM,QNTY OTHER FOOD WASTE NUM UNIT,WASTE QUANTITY,WASTE QUANTITY UNIT,FOOD PRCSSNG STGE OUTPT NUM,FOOD PRCSSNG STGE OUTPT NUM UNIT,INGRDNT COST NUM,INGRDNT COST NUM UNIT,CALCLTD WASTGE COST NUM ,CALCLTD WASTGE COST NUM UNIT,WASTE COLLCTN COST NUM,WASTE COLLCTN COST NUM UNIT,WASTE TRTMNT COST NUM,WASTE TRTMNT COST NUM UNIT,COST,COST UNIT,CONSUMPTION START DATE,CONSUMPTION END DATE,TRANSACTION DATE,WASTE GENRTN PRCSS TYP,WASTE GENRTN PRCSS CATGRY,WASTE DIVRSN METHD CDE,WASTE DIVRSN METHD SUB TYP CDE,WASTE DIVRSN SITE TYP CDE,HAZRD TYP CDE,DISPOSAL METHOD,SPEND TYPE,DATA QUALITY TYPE,EVIDENCE,EVIDENCE TXT 2,EVIDENCE TXT 3,FRST LOAD TME,FRST LOAD UPTD BY,LST UPDT TME,LST UPDT BY,SRC INFO,INDUSTRY,PLATFORM TYPE,COMPONENT ID,FACILITY,ORGANIZATIONAL UNIT
0b9ba87f250a729ff3d7f58355204753_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Lamb meat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Mea_Lam3115,1474,tonnes,1.5,22.1,%,1452,tonnes,1.9,27.6,tonnes,1.3,18.88,%,69,tonnes,1406,tonnes,6020,USD per tonnes,412920,USD,2469,USD,7408,USD,422797,USD,01-08-2022,31-08-2022,17-07-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
d321bc7bad627d43ce0961a64bdd377d_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Potato,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_Pot5446,2910,tonnes,1.5,43.6,%,2866,tonnes,2,57.3,tonnes,1.1,31.53,%,133,tonnes,2777,tonnes,2730,USD per tonnes,361734,USD,4770,USD,14310,USD,380814,USD,01-08-2023,30-08-2023,17-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
092d605fe55ec72abd101a928ec4380d_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Eggs,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Egg2491,38,tonnes,1.5,0.6,%,37,tonnes,1.8,0.7,tonnes,1.3,0.48,%,2,tonnes,36,tonnes,4840,USD per tonnes,8341,USD,62,USD,620,USD,9023,USD,01-01-2022,31-01-2022,13-12-2021,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
6815d8978ddc0b0245b585a70a108407_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug4045,9,tonnes,1.5,0.1,%,9,tonnes,1.6,0.1,tonnes,1.3,0.11,%,0,tonnes,8,tonnes,460,USD per tonnes,175,USD,14,USD,137,USD,326,USD,01-03-2022,31-03-2022,12-02-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
cecb804bbd51e732c722a6c0bc357b9a_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil7516,284,tonnes,1.5,4.3,%,280,tonnes,1.8,5,tonnes,1.2,3.35,%,13,tonnes,271,tonnes,660,USD per tonnes,8346,USD,455,USD,4552,USD,13353,USD,01-07-2022,31-07-2022,16-06-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
90e8250f6ba576f08fa2f82a2b063aba_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_22ORD_FORET_GER_Bev_Ora4360,953,tonnes,1.5,14.3,%,939,tonnes,1.9,17.8,tonnes,1.3,12.21,%,44,tonnes,909,tonnes,2020,USD per tonnes,89592,USD,1597,USD,15967,USD,107156,USD,01-08-2022,31-08-2022,17-07-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
9cfe506f7033a2d93d7fb06c51897c81_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_App5966,10246,tonnes,1.5,153.7,%,10092,tonnes,1.7,171.6,tonnes,1.1,111.02,%,436,tonnes,9810,tonnes,4470,USD per tonnes,1950180,USD,15706,USD,47119,USD,2013010,USD,01-01-2023,31-01-2023,14-12-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
835588ec56f1f7b57118356fa2d855da_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug5614,594,tonnes,1.5,8.9,%,585,tonnes,1.3,7.6,tonnes,1.3,7.61,%,24,tonnes,570,tonnes,460,USD per tonnes,11096,USD,868,USD,8684,USD,20649,USD,01-03-2023,31-03-2023,14-02-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
792f802875a7ce6c21d3ef07a0365f1f_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_App3674,9600,tonnes,1.5,144,%,9456,tonnes,1.9,179.7,tonnes,1.3,122.93,%,447,tonnes,9154,tonnes,4470,USD per tonnes,1996320,USD,16078,USD,48233,USD,2060640,USD,01-04-2023,30-04-2023,16-03-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d8a61474b261da8fafd624edf7d6e6d6_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug6024,395,tonnes,1.5,5.9,%,389,tonnes,1.6,6.2,tonnes,1.3,5.06,%,17,tonnes,378,tonnes,460,USD per tonnes,7920,USD,620,USD,1859,USD,10399,USD,01-08-2023,30-08-2023,12-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
1e4d70a417a0a8cd807aedae20d8793a_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Lettuce,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Fre_Let7102,3936,tonnes,1.5,59,%,3877,tonnes,1.6,62,tonnes,1.1,42.65,%,164,tonnes,3773,tonnes,2770,USD per tonnes,453553,USD,5895,USD,17684,USD,477132,USD,01-03-2024,31-03-2024,12-02-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
6c96382b80556774dacce59257ab69c1_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_22ORD_FORET_GER_Bev_Ora6094,918,tonnes,1.5,13.8,%,904,tonnes,1.6,14.5,tonnes,1.3,11.75,%,40,tonnes,878,tonnes,2020,USD per tonnes,80753,USD,1439,USD,14392,USD,96583,USD,01-04-2022,30-04-2022,13-03-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
f544e545aa0c33cd4f7e920e38c17427_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cor6005,2669,tonnes,1.5,40,%,2629,tonnes,1.9,50,tonnes,1.2,31.55,%,122,tonnes,2548,tonnes,2170,USD per tonnes,263773,USD,4376,USD,13128,USD,281277,USD,01-08-2022,31-08-2022,13-07-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
c7b4da7b9fd9b4f9f2b48295e7c1926e_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil2059,13018,tonnes,1.5,195.3,%,12822,tonnes,1.1,141,tonnes,1.2,153.87,%,490,tonnes,12528,tonnes,270,USD per tonnes,132350,USD,17647,USD,52940,USD,202936,USD,01-11-2022,30-11-2022,16-10-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
a9fa28ff40057eb3283bf2a8b1c976a5_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cof3604,543,tonnes,1.5,8.2,%,535,tonnes,1.4,7.5,tonnes,1.5,8.03,%,24,tonnes,520,tonnes,4230,USD per tonnes,100152,USD,852,USD,2557,USD,103561,USD,01-02-2023,28-02-2023,16-01-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
1355bf4be05d8b4fa8f406b3d29ecf34_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug1266,594,tonnes,1.5,8.9,%,585,tonnes,1.5,8.8,tonnes,1.2,7.02,%,25,tonnes,569,tonnes,460,USD per tonnes,11365,USD,889,USD,8895,USD,21150,USD,01-04-2023,30-04-2023,16-03-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
6b16cb9271fbf8a1c1936066a632d123_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl5998,1854,tonnes,1.5,27.8,%,1826,tonnes,1.1,20.1,tonnes,1.4,25.56,%,73,tonnes,1780,tonnes,1330,USD per tonnes,97699,USD,2644,USD,7933,USD,108277,USD,01-07-2023,30-07-2023,16-06-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
3786f84ae2878f36882864e4606b3a2e_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Can5310,3047,tonnes,1.5,45.7,%,3001,tonnes,1.2,36,tonnes,1.2,36.01,%,118,tonnes,2929,tonnes,1350,USD per tonnes,158928,USD,4238,USD,42381,USD,205547,USD,01-10-2023,31-10-2023,15-09-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
66ef8aa47958d9de7c91a43e1677546d_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Cor4146,2504,tonnes,1.5,37.6,%,2466,tonnes,1.9,46.9,tonnes,1.5,36.99,%,121,tonnes,2382,tonnes,2170,USD per tonnes,263448,USD,4371,USD,13112,USD,280930,USD,01-12-2023,31-12-2023,15-11-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
e1548d05d2c3c23d0b75dc23fa167437_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Spl3550,1828,tonnes,1.5,27.4,%,1801,tonnes,1.1,19.8,tonnes,1.4,25.21,%,72,tonnes,1756,tonnes,1330,USD per tonnes,96336,USD,2608,USD,7823,USD,106766,USD,01-07-2022,31-07-2022,16-06-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
24b68280ba7133d000fdc4009c3cd4f7_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Tomato,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_Tom3835,6327,tonnes,1.5,94.9,%,6232,tonnes,1.3,81,tonnes,1.1,68.55,%,244,tonnes,6082,tonnes,4090,USD per tonnes,999875,USD,8801,USD,26403,USD,1035080,USD,01-08-2022,31-08-2022,13-07-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
6035b91620590f358dcf9d85270acc04_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Sug8976,24,tonnes,1.5,0.4,%,23,tonnes,1.8,0.4,tonnes,1.5,0.35,%,1,tonnes,23,tonnes,460,USD per tonnes,520,USD,41,USD,407,USD,968,USD,01-03-2023,31-03-2023,09-02-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
48f9d4bc12449ad2a91066bd7b721f29_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Chicken,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Chi7117,2069,tonnes,1.5,31,%,2038,tonnes,1.3,26.5,tonnes,1.4,28.53,%,86,tonnes,1983,tonnes,6270,USD per tonnes,539640,USD,3098,USD,9295,USD,552033,USD,01-09-2023,30-09-2023,12-08-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
6494d7dc87199fe759bb4fb3fe307a67_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Potato,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Fre_Pot3384,2964,tonnes,1.5,44.5,%,2919,tonnes,1.8,52.5,tonnes,1.2,35.03,%,132,tonnes,2832,tonnes,2730,USD per tonnes,360467,USD,4753,USD,14260,USD,379481,USD,01-03-2024,31-03-2024,12-02-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d5a9a90887ee60bd2e8c10ff51f7f2d0_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_But4410,833,tonnes,1.5,12.5,%,821,tonnes,1.2,9.9,tonnes,1.1,9.03,%,31,tonnes,802,tonnes,6130,USD per tonnes,192392,USD,1130,USD,3390,USD,196912,USD,01-06-2022,30-06-2022,14-05-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ab988f0e5c33d4cb0db18d68b9f926eb_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug2169,594,tonnes,1.5,8.9,%,585,tonnes,1.2,7,tonnes,1.1,6.44,%,22,tonnes,572,tonnes,460,USD per tonnes,10289,USD,805,USD,8052,USD,19146,USD,01-06-2022,30-06-2022,14-05-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
99da0c05f26ef850eb75e0dad22579c4_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_App9586,9364,tonnes,1.5,140.5,%,9224,tonnes,1.9,175.3,tonnes,1.5,138.36,%,454,tonnes,8910,tonnes,4470,USD per tonnes,2029720,USD,16347,USD,49040,USD,2095100,USD,01-10-2022,31-10-2022,11-09-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ebb543949a6efd95b4f5de5e3d9f3492_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Corns,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cor7612,3628,tonnes,1.5,54.4,%,3574,tonnes,1.6,57.2,tonnes,1.3,46.46,%,158,tonnes,3470,tonnes,2170,USD per tonnes,343010,USD,5690,USD,17071,USD,365772,USD,01-06-2023,30-06-2023,14-05-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ff01cdee0bee11d94d7f0b14c5d577d1_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Millets,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil9756,13259,tonnes,1.5,198.9,%,13060,tonnes,1.1,143.7,tonnes,1.2,156.72,%,499,tonnes,12760,tonnes,270,USD per tonnes,134801,USD,17973,USD,53920,USD,206694,USD,01-12-2023,31-12-2023,12-11-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
4aab6209e85c7ac8abc586c323405f30_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug8963,594,tonnes,1.5,8.9,%,585,tonnes,1.1,6.4,tonnes,1.1,6.44,%,22,tonnes,572,tonnes,460,USD per tonnes,10020,USD,784,USD,7842,USD,18645,USD,01-12-2023,31-12-2023,14-11-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
7176fc14c7ef4d23f3b8c10640dec8b8_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Sna_Cas1451,467,tonnes,1.5,7,%,460,tonnes,1.1,5.1,tonnes,1.2,5.52,%,18,tonnes,449,tonnes,10620,USD per tonnes,186586,USD,632,USD,1897,USD,189116,USD,01-02-2024,29-02-2024,14-01-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
d196a520fae13e9a554d17efabf2f660_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Bak_Mil8734,1905,tonnes,1.5,28.6,%,1877,tonnes,1.6,30,tonnes,1.2,22.52,%,81,tonnes,1824,tonnes,660,USD per tonnes,53547,USD,2921,USD,8762,USD,65230,USD,01-03-2024,31-03-2024,12-02-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
e9dc2b924c74a5dfdd7323f5a35abd8e_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Whe1062,3699,tonnes,1.5,55.5,%,3644,tonnes,1.5,54.7,tonnes,1.2,43.73,%,154,tonnes,3546,tonnes,1350,USD per tonnes,207735,USD,5540,USD,16619,USD,229894,USD,01-01-2022,31-01-2022,14-12-2021,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
