"ORIGIN_CORRELATION_ID","BU_UNIT_IDN","FACILITY_IDN","PRODUCT_CATEGORY_CODE","PRODUCT_CATEGORY","MATERIAL","INDUSTRIAL_PROCESS_TYPE","VALUE_CHAIN_PARTNER","PRCSS_DESC_TEXT","INDUSTRY_TYP_CDE","ORDER_IDN","QNTY_RECVD_NUM","QNTY_RECVD_NUM_UNIT","ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT","IDEAL_RETL_OUTPUT_NUM","IDEAL_RETL_OUTPUT_NUM_UNIT","FOOD_EXPRD_PRCNT_NUM","QNTY_OF_FOOD_EXPRD_NUM","QNTY_OF_FOOD_EXPRD_NUM_UNIT","OTHER_FOOD_WASTE_PRCNT_NUM","QNTY_OTHER_FOOD_WASTE_NUM","QNTY_OTHER_FOOD_WASTE_NUM_UNIT","WASTE_QUANTITY","WASTE_QUANTITY_UNIT","FOOD_PRCSSNG_STGE_OUTPT_NUM","FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT","INGRDNT_COST_NUM","INGRDNT_COST_NUM_UNIT","CALCLTD_WASTGE_COST_NUM","CALCLTD_WASTGE_COST_NUM_UNIT","WASTE_COLLCTN_COST_NUM","WASTE_COLLCTN_COST_NUM_UNIT","WASTE_TRTMNT_COST_NUM","WASTE_TRTMNT_COST_NUM_UNIT","COST","COST_UNIT","CONSUMPTION_START_DATE","CONSUMPTION_END_DATE","TRANSACTION_DATE","WASTE_GENRTN_PRCSS_TYP","WASTE_GENRTN_PRCSS_CATGRY","WASTE_DIVRSN_METHD_CDE","WASTE_DIVRSN_METHD_SUB_TYP_CDE","WASTE_DIVRSN_SITE_TYP_CDE","HAZRD_TYP_CDE","DISPOSAL_METHOD","SPEND_TYPE","DATA_QUALITY_TYPE","EVIDENCE","EVIDENCE_TXT_2","EVIDENCE_TXT_3","FRST_LOAD_TME","FRST_LOAD_UPTD_BY","LST_UPDT_TME","LST_UPDT_BY","SRC_INFO","INDUSTRY","PLATFORM_TYPE","COMPONENT_ID","FACILITY","ORGANIZATIONAL_UNIT"
f8a248eee35fe85b99b4d5b13728f79c_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Canola Seed,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Can2195,6.00,tonnes,1.50,0.10,%,6.00,tonnes,1.20,0.10,tonnes,1.10,0.07,%,0.00,tonnes,6.00,tonnes,1350.00,USD per tonnes,323.00,USD,9.00,USD,86.00,USD,418.00,USD,2022-05-01,2022-05-31,2022-04-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"81c09359e95f57945615751cc296a1ba_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Car8228,1.00,tonnes,1.50,0.00,%,1.00,tonnes,1.20,0.00,tonnes,1.10,0.01,%,0.00,tonnes,1.00,tonnes,2730.00,USD per tonnes,93.00,USD,1.00,USD,12.00,USD,106.00,USD,2022-06-01,2022-06-30,2022-05-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"054de245e6494c32b8c8315d6ac9af71_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug8845,230.00,tonnes,1.50,3.40,%,227.00,tonnes,1.10,2.50,tonnes,1.10,2.49,%,8.00,tonnes,222.00,tonnes,460.00,USD per tonnes,3880.00,USD,304.00,USD,911.00,USD,5094.00,USD,2023-01-01,2023-01-31,2022-12-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
ad490afc7ce533b33f615774ecccc881_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug3419,594.00,tonnes,1.50,8.90,%,585.00,tonnes,1.50,8.80,tonnes,1.20,7.02,%,25.00,tonnes,569.00,tonnes,460.00,USD per tonnes,11365.00,USD,889.00,USD,8895.00,USD,21150.00,USD,2023-06-01,2023-06-30,2023-05-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
a48d08711f1e7f74fd832e4c1b9c6ebb_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Sug7494,432.00,tonnes,1.50,6.50,%,425.00,tonnes,1.80,7.70,tonnes,1.30,5.53,%,20.00,tonnes,412.00,tonnes,460.00,USD per tonnes,9040.00,USD,708.00,USD,2123.00,USD,11870.00,USD,2023-11-01,2023-11-30,2023-10-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"57e18d90b01e3c8d6dc40b507cf0a976_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Ginger,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Gin1669,909.00,tonnes,1.50,13.60,%,895.00,tonnes,1.20,10.70,tonnes,1.10,9.85,%,34.00,tonnes,875.00,tonnes,1490.00,USD per tonnes,51004.00,USD,1232.00,USD,12323.00,USD,64559.00,USD,2022-06-01,2022-06-30,2022-05-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"55c7bb882ca99028ce35f443afd1e6d2_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe3327,4277.00,tonnes,1.50,64.20,%,4213.00,tonnes,1.50,63.20,tonnes,1.20,50.56,%,178.00,tonnes,4099.00,tonnes,1350.00,USD per tonnes,240190.00,USD,6405.00,USD,19215.00,USD,265811.00,USD,2023-12-01,2023-12-31,2023-11-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"094c826aeb17099ba0df7ba1b0f117d1_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Meat001,Meat,Lamb meat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Mea_Lam4021,1550.00,tonnes,1.50,23.20,%,1526.00,tonnes,1.80,27.50,tonnes,1.40,21.37,%,72.00,tonnes,1478.00,tonnes,6020.00,USD per tonnes,434007.00,USD,2595.00,USD,7786.00,USD,444388.00,USD,2023-12-01,2023-12-31,2023-11-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
b706608e0688a991aced2b6a8dc8c3df_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Lettuce,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_Let5688,335.00,tonnes,1.50,5.00,%,330.00,tonnes,1.60,5.30,tonnes,1.30,4.29,%,15.00,tonnes,320.00,tonnes,2770.00,USD per tonnes,40396.00,USD,525.00,USD,1575.00,USD,42496.00,USD,2022-03-01,2022-03-31,2022-02-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"933c756202d956d50f184f99b73e9ebf_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Eggs,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Egg4611,37.00,tonnes,1.50,0.60,%,36.00,tonnes,1.20,0.40,tonnes,1.10,0.40,%,1.00,tonnes,36.00,tonnes,4840.00,USD per tonnes,6751.00,USD,50.00,USD,502.00,USD,7304.00,USD,2022-05-01,2022-05-31,2022-04-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ff56ecd9401464bfd69c0023d01e8c84_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Pomfret,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Sea_Pom9986,1039.00,tonnes,1.50,15.60,%,1024.00,tonnes,1.20,12.30,tonnes,1.10,11.26,%,39.00,tonnes,1000.00,tonnes,3620.00,USD per tonnes,141640.00,USD,1409.00,USD,4226.00,USD,147274.00,USD,2022-06-01,2022-06-30,2022-05-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"213466c5380022261b474956c2688029_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug8378,89.00,tonnes,1.50,1.30,%,87.00,tonnes,1.20,1.00,tonnes,1.50,1.31,%,4.00,tonnes,85.00,tonnes,460.00,USD per tonnes,1697.00,USD,133.00,USD,1328.00,USD,3157.00,USD,2022-08-01,2022-08-31,2022-07-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"3d2a652615a668bad8823bbe0416542e_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug2563,3076.00,tonnes,1.50,46.10,%,3030.00,tonnes,1.10,33.30,tonnes,1.50,45.45,%,125.00,tonnes,2951.00,tonnes,1380.00,USD per tonnes,172379.00,USD,4497.00,USD,44968.00,USD,221844.00,USD,2022-09-01,2022-09-30,2022-08-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"30c7ff67c3cd28b4d85db69896c353b1_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Coffee Powder,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Cof6016,543.00,tonnes,1.50,8.20,%,535.00,tonnes,1.40,7.50,tonnes,1.50,8.03,%,24.00,tonnes,520.00,tonnes,4230.00,USD per tonnes,100152.00,USD,852.00,USD,2557.00,USD,103561.00,USD,2023-01-01,2023-01-31,2022-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
f338a7086c1529e6cb19d96b9c554f65_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil2398,1897.00,tonnes,1.50,28.50,%,1868.00,tonnes,1.60,29.90,tonnes,1.20,22.42,%,81.00,tonnes,1816.00,tonnes,660.00,USD per tonnes,53308.00,USD,2908.00,USD,8723.00,USD,64939.00,USD,2023-01-01,2023-01-31,2022-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"85b9ade49d03f8f46f8f65e6a6bbfbeb_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl9107,1823.00,tonnes,1.50,27.30,%,1796.00,tonnes,1.70,30.50,tonnes,1.20,21.55,%,79.00,tonnes,1743.00,tonnes,1330.00,USD per tonnes,105622.00,USD,2859.00,USD,8577.00,USD,117057.00,USD,2023-04-01,2023-04-30,2023-03-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
ae7d09b666a3abd8c4ab1712a12502ff_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Car5836,3085.00,tonnes,1.50,46.30,%,3039.00,tonnes,1.10,33.40,tonnes,1.20,36.47,%,116.00,tonnes,2969.00,tonnes,2730.00,USD per tonnes,317175.00,USD,4183.00,USD,41825.00,USD,363183.00,USD,2023-10-01,2023-10-31,2023-09-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"146458089d64bb70c3fc563df662252c_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil2032,1372.00,tonnes,1.50,20.60,%,1352.00,tonnes,1.60,21.60,tonnes,1.30,17.57,%,60.00,tonnes,1312.00,tonnes,660.00,USD per tonnes,39453.00,USD,2152.00,USD,21520.00,USD,63125.00,USD,2022-02-01,2022-02-28,2022-01-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ef19454774f68d39e2a167ac8fb99fbd_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug6435,594.00,tonnes,1.50,8.90,%,585.00,tonnes,1.50,8.80,tonnes,1.20,7.02,%,25.00,tonnes,569.00,tonnes,460.00,USD per tonnes,11365.00,USD,889.00,USD,8895.00,USD,21150.00,USD,2022-04-01,2022-04-30,2022-03-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"02e25087b77350a956be00047203cf77_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_App7245,9119.00,tonnes,1.50,136.80,%,8982.00,tonnes,1.40,125.70,tonnes,1.50,134.73,%,397.00,tonnes,8722.00,tonnes,4470.00,USD per tonnes,1775750.00,USD,14301.00,USD,42904.00,USD,1832960.00,USD,2022-08-01,2022-08-31,2022-07-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"0890b8a511f4cbc3f7ad1ce1c3a73309_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Car5746,5456.00,tonnes,1.50,81.80,%,5374.00,tonnes,1.50,80.60,tonnes,1.30,69.87,%,232.00,tonnes,5224.00,tonnes,2730.00,USD per tonnes,634243.00,USD,8364.00,USD,83636.00,USD,726243.00,USD,2023-04-01,2023-04-30,2023-03-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"7867c4582287077592286fd871fffee9_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_But2745,849.00,tonnes,1.50,12.70,%,836.00,tonnes,1.60,13.40,tonnes,1.10,9.20,%,35.00,tonnes,814.00,tonnes,6130.00,USD per tonnes,216456.00,USD,1271.00,USD,3814.00,USD,221541.00,USD,2022-04-01,2022-04-30,2022-03-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
f80908040a436259582045b0b5347ee7_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Strawberries,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Str1293,64.00,tonnes,1.50,1.00,%,63.00,tonnes,1.50,0.90,tonnes,1.20,0.76,%,3.00,tonnes,61.00,tonnes,5400.00,USD per tonnes,14358.00,USD,96.00,USD,957.00,USD,15411.00,USD,2022-12-01,2022-12-31,2022-11-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"3d3a8496d5df2ab93941b0e0cc259c70_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug9550,105.00,tonnes,1.50,1.60,%,103.00,tonnes,1.10,1.10,tonnes,1.20,1.24,%,4.00,tonnes,101.00,tonnes,460.00,USD per tonnes,1816.00,USD,142.00,USD,1422.00,USD,3380.00,USD,2023-01-01,2023-01-31,2022-12-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"2e2377ba44c9c62a52720689f59a1191_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Car6613,2491.00,tonnes,1.50,37.40,%,2453.00,tonnes,2.00,49.10,tonnes,1.40,34.35,%,121.00,tonnes,2370.00,tonnes,2730.00,USD per tonnes,329702.00,USD,4348.00,USD,43477.00,USD,377527.00,USD,2023-03-01,2023-03-31,2023-02-11,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
dab6d8e525890cb4ff7f91ad06d84a17_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Whe9706,5404.00,tonnes,1.50,81.10,%,5323.00,tonnes,1.10,58.60,tonnes,1.50,79.85,%,219.00,tonnes,5185.00,tonnes,1350.00,USD per tonnes,296279.00,USD,7901.00,USD,23702.00,USD,327882.00,USD,2023-08-01,2023-08-30,2023-07-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ea7f623f59c442403dc1763c7a2a23b0_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug1906,540.00,tonnes,1.50,8.10,%,532.00,tonnes,1.20,6.40,tonnes,1.10,5.85,%,20.00,tonnes,520.00,tonnes,1380.00,USD per tonnes,28065.00,USD,732.00,USD,7321.00,USD,36119.00,USD,2022-05-01,2022-05-31,2022-04-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"1f9af5ba6cb216cffb5ecaccae172bdb_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Lettuce,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_Let3482,3886.00,tonnes,1.50,58.30,%,3828.00,tonnes,1.80,68.90,tonnes,1.10,42.10,%,169.00,tonnes,3717.00,tonnes,2770.00,USD per tonnes,468920.00,USD,6094.00,USD,18283.00,USD,493297.00,USD,2022-09-01,2022-09-30,2022-08-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"9079fc43f40b7a254ff30beeb01fa854_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_23ORD_FORET_GER_Bev_Ora5736,962.00,tonnes,1.50,14.40,%,948.00,tonnes,1.60,15.20,tonnes,1.30,12.32,%,42.00,tonnes,920.00,tonnes,2020.00,USD per tonnes,84670.00,USD,1509.00,USD,15090.00,USD,101269.00,USD,2023-05-01,2023-05-30,2023-04-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
c4d847bdc4755bbab11b390fd8f0d655_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Egg3076,476.00,tonnes,1.50,7.10,%,469.00,tonnes,1.30,6.10,tonnes,1.40,6.57,%,20.00,tonnes,457.00,tonnes,4840.00,USD per tonnes,95892.00,USD,713.00,USD,7132.00,USD,103738.00,USD,2023-06-01,2023-06-30,2023-05-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
