D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Is_market_based,Is_biogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,PFCs,PFCs_unit,SF6,SF6_unit,Other_GHGs,Other_GHGs_unit,HFCs,HFCs_unit,NF3,NF3_unit,Industry
5fa50b16-9319-ef11-840a-000d3af0e99a,oBWf+ey5B7kygm/IJscZItglli9jiGU2fOzC+h1j3bdCGMP1Eek0YmjGh2Lj7YhgMAYpTPGFQMDbyTAiv025HQ==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-12-2021,01-01-2022,31-01-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,7875.0000000000,kg,315.0000000000,kg,19278.0000000000,g,202934.8440000000,kg,No,No,Landfilled,Landfilled,126.0000000000,tonnes,0b21b2cf055fc1032ca17de4cba6ddfc,,,,,,,,,,,Retail
bfa50b16-9319-ef11-840a-000d3af0e99a,i5Z797whX0QZ9u5lYQXiWpVDokM44jwBFANa86NGL2N2TrmMT4WvbLhBHjvnN8aY4u0K0xbXaAg5kcUJhWF1VQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1375.0000000000,kg,55.0000000000,kg,3366.0000000000,g,35433.0680000000,kg,No,No,Landfilled,Landfilled,22.0000000000,tonnes,305485097f9a745ff06f6903cda69451,,,,,,,,,,,Retail
d4e6dd19-9319-ef11-840a-7c1e5205d72d,93Hui3J2JpOS2LaAy20R08kE1tQg3xw4QwLMr8W6xbAUUOU0xtq2nXwof2bSpNWwAhpQZFegckepS+DBYR6Bcg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-04-2022,01-05-2022,31-05-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,812.5000000000,kg,32.5000000000,kg,1989.0000000000,g,20937.7220000000,kg,No,No,Landfilled,Landfilled,13.0000000000,tonnes,24ff56acb170527d4dbeef946ee0c57f,,,,,,,,,,,Retail
30fddc16-9319-ef11-840a-000d3af0a822,z0nzvvLY32QmVQX5HtbdV20QBIBnrMILL7GnAubxAF59sMw9DI/ktlYvsjhLT7bn3r/gIUAYbxcyFudagNZVHQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-08-2022,01-09-2022,30-09-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,12250.0000000000,kg,490.0000000000,kg,29988.0000000000,g,315676.4240000000,kg,No,No,Landfilled,Landfilled,196.0000000000,tonnes,fdb5742c642d8dec7739cbd149022b1c,,,,,,,,,,,Retail
ce406f1a-9319-ef11-840a-000d3af0d388,JlENyy8Z2p4n+CGAhIINAIww/o8FPWGwyLi738ht3iiq4G38zqT0KD4xb2hz9XczrFgGCXCpwy4N4v993j0jKw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,17-03-2022,01-04-2022,30-04-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.9000000000,kg,7.5000000000,kg,0.6000000000,kg,208.8000000000,kg,No,No,Composted,Composted,3.0000000000,tonnes,d23070bf5bf1279aa49493d1e2e1b689,,,,,,,,,,,Retail
d1406f1a-9319-ef11-840a-000d3af0d388,SXvNGZv3VGXzLVrex30K9KmGagVlfIbJ1NZT/QNDFqiPBKdChXB2NhRADJ+pPrXGy0Cq/NLkpHoECmAcSFZ6Sg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,6187.5000000000,kg,247.5000000000,kg,15147.0000000000,g,159448.8060000000,kg,No,No,Landfilled,Landfilled,99.0000000000,tonnes,d90c15340fd74e177f6454a4501eb3f3,,,,,,,,,,,Retail
79416f1a-9319-ef11-840a-000d3af0d388,YhYvysguOKSgJh3BEaQXIxi9poVFc5eXKS0pGhHN1kb6YfklHHy2gXZLwy7co41rlVVXbvlmvqrR26l6rbQrFw==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,17-07-2022,01-08-2022,31-08-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.2000000000,kg,10.0000000000,kg,0.8000000000,kg,278.4000000000,kg,No,No,Composted,Composted,4.0000000000,tonnes,213466c5380022261b474956c2688029,,,,,,,,,,,Retail
7f807e20-9319-ef11-840a-6045bde848a8,j96/Ux3sfSh5MQ7vGgz38l11YGtv7989BnryP4x+JsOEiEjFDK47jLLQMzzUEvYezat8GrMxQcx6WxNqKBNEKQ==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-07-2023,01-08-2023,30-08-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10687.5000000000,kg,427.5000000000,kg,26163.0000000000,g,275411.5740000000,kg,No,No,Landfilled,Landfilled,171.0000000000,tonnes,c1323a8b96090d1d81e77b79f0d0a343,,,,,,,,,,,Retail
5792be10-9319-ef11-840a-000d3af0a822,S7XhjdO41lqwkzIlq5N/W94kclEYMSsOigQRUfiwwMWYip25II+vSWzNqHomzweOE7N6uKc5dHOWoAU6pbG1dA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5375.0000000000,kg,215.0000000000,kg,13158.0000000000,g,138511.0840000000,kg,No,No,Landfilled,Landfilled,86.0000000000,tonnes,33d46e4c2271cbd8bf45142a850eb1bf,,,,,,,,,,,Retail
4b4f061c-9319-ef11-840a-000d3af0e99a,BShESaqdUebeWEK4kczNs3LZoMDBmlBkGNwQVZC+wu+Z1aolnlgY+sCR2Q8m+S+EUsCwXnEjPtOARu4FYEqnpw==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-11-2023,01-12-2023,31-12-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,3562.5000000000,kg,142.5000000000,kg,8721.0000000000,g,91803.8580000000,kg,No,No,Landfilled,Landfilled,57.0000000000,tonnes,45fda5b0f583998a9f69fdf9725ffd35,,,,,,,,,,,Retail
82416f1a-9319-ef11-840a-000d3af0d388,gN6E1nLhw80ZQRbXxXSTc8DwInbNA/wLflUn215vDQ3AopJjh7HuYlrIQzu0JmoE/qlt7H8CJHa9X5iCnCnUfw==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-04-2023,01-05-2023,30-05-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2562.5000000000,kg,102.5000000000,kg,6273.0000000000,g,66034.3540000000,kg,No,No,Landfilled,Landfilled,41.0000000000,tonnes,aa9afa7c2ee0b057beecdbbfdfce71e8,,,,,,,,,,,Retail
45a91122-9319-ef11-840a-000d3af0e99a,rKEkigrQjHu3g0FjgugNCQozQgyoZtpqU35FjWHXVfK+DVuIw3D05+Povrd8IH5BESsfunU+6wI6x/6qgIFMRQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,2437.5000000000,kg,97.5000000000,kg,5967.0000000000,g,62813.1660000000,kg,No,No,Landfilled,Landfilled,39.0000000000,tonnes,b6796cede391d4fb4cbc1c5308b70615,,,,,,,,,,,Retail
2ec15c14-9319-ef11-840a-000d3af0d388,NzBUOJtIqwAZ28XKSF/ExuLeg7zWI/AsQ23Fpjx8+NEW6TFw2zv2FHRvwZroYTti/zY6po29oc5TTBVup0BzcA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,16-10-2023,01-11-2023,30-11-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,6.0000000000,kg,50.0000000000,kg,4.0000000000,kg,1392.0000000000,kg,No,No,Composted,Composted,20.0000000000,tonnes,39f9ace4aaa936b4c9339d0d28886e58,,,,,,,,,,,Retail
34c15c14-9319-ef11-840a-000d3af0d388,pdvfsydgWzD3bP+yp2Lc4HfC9R4ME8j29wYBHzeR2jiebvIMS83ttaM2oOlEF+uBmhcpDHH7bvxWMwLsHstLrQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,5062.5000000000,kg,202.5000000000,kg,12393.0000000000,g,130458.1140000000,kg,No,No,Landfilled,Landfilled,81.0000000000,tonnes,d196a520fae13e9a554d17efabf2f660,,,,,,,,,,,Retail
3a12c70f-9319-ef11-840a-000d3af0e99a,DTJ9ZzAKUmt7u0/xnSvrkqM4WFvNf/VSSx+pi3jxVI0Z24EArS9zmbgLySGCS9c+86BLnMbADZzhyvWRocVoJg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-02-2023,01-03-2023,31-03-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,10.8000000000,kg,90.0000000000,kg,7.2000000000,kg,2505.6000000000,kg,No,No,Composted,Composted,36.0000000000,tonnes,1e8e3a0fab7324736ca4cf72393162dd,,,,,,,,,,,Retail
fc42ba15-9319-ef11-840a-7c1e520eab5a,RIbwNo5sEH0Ot/Tlr5cjoKlmWHxQXLh9PnoxJYDsX11Gu7iA32lkDcxILjMfyUxNvb/gLSVYRcrongISXNlzdA==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,15-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6000000000,kg,5.0000000000,kg,0.4000000000,kg,139.2000000000,kg,No,No,Composted,Composted,2.0000000000,tonnes,d82f1e14f6163fd0bc711e163f5d5182,,,,,,,,,,,Retail
d7e6dd19-9319-ef11-840a-7c1e5205d72d,I+pW3Ga6si6SWVDXU5ZscxkhhWUidxptKdvmAauT5r9TSkSgJvmE8bd5IQZxuNAomb6Lit3ff4CUvgHeXLK7kQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-05-2022,01-06-2022,30-06-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1937.5000000000,kg,77.5000000000,kg,4743.0000000000,g,49928.4140000000,kg,No,No,Landfilled,Landfilled,31.0000000000,tonnes,d5a9a90887ee60bd2e8c10ff51f7f2d0,,,,,,,,,,,Retail
4cfddc16-9319-ef11-840a-000d3af0a822,mByQdTTiL/p9na9WcYzwXjBc/DhVJQTaEyt87gYpjYP6Pys1+Y18lcZZ13vJ96+cA+jU9xKhQCzxLvlqnxWxWQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,9750.0000000000,kg,390.0000000000,kg,23868.0000000000,g,251252.6640000000,kg,No,No,Landfilled,Landfilled,156.0000000000,tonnes,af28b5c00845b1c1db1deec151dac0b7,,,,,,,,,,,Retail
0f4f061c-9319-ef11-840a-000d3af0e99a,mp54zTlqjLS8LDIAtO/lyyYFy/CYrekO+pzLAC3ps8X93Hj9uMgE3Nio8U7wPwzRwihy5kpXY2odARz+0jC89Q==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-09-2022,01-10-2022,31-10-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,11.4000000000,kg,95.0000000000,kg,7.6000000000,kg,2644.8000000000,kg,No,No,Composted,Composted,38.0000000000,tonnes,e731bf98f9832d7f2ff210d5cb4acca9,,,,,,,,,,,Retail
2f416f1a-9319-ef11-840a-000d3af0d388,6aIvT4jPHjQt+Yv7y68lGUk+3umNfjq3hHiAM8I4c12UEwQoAHigiXQUNcDBuUnu5z2sSIaE5XznGjvnB++p3w==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1562.5000000000,kg,62.5000000000,kg,3825.0000000000,g,40264.8500000000,kg,No,No,Landfilled,Landfilled,25.0000000000,tonnes,7884c28bda9ac87dfdb5961938b03afb,,,,,,,,,,,Retail
d14f061c-9319-ef11-840a-000d3af0e99a,MIXsFvs+K9++vkkJhwn1YRdWXY4KwU3FcHCxZokNcRVMt50c7wvYyfHIsk+sHdDOIsyFwwlYJx7xReIv09MesA==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-11-2023,01-12-2023,31-12-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7375.0000000000,kg,295.0000000000,kg,18054.0000000000,g,190050.0920000000,kg,No,No,Landfilled,Landfilled,118.0000000000,tonnes,1fcae0b61aa73b3f6ebcb0c89b0ec67c,,,,,,,,,,,Retail
6ba91122-9319-ef11-840a-000d3af0e99a,AQX0JJUDBS8Dh4pUFtsWCJl7D2d/x1TNoVVNPGrVP9ZpRhbYgMUMGTB1C4GtMgYsyUgFGx87MRwWsIODk43ZBw==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-07-2023,01-08-2023,30-08-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,13687.5000000000,kg,547.5000000000,kg,33507.0000000000,g,352720.0860000000,kg,No,No,Landfilled,Landfilled,219.0000000000,tonnes,dab6d8e525890cb4ff7f91ad06d84a17,,,,,,,,,,,Retail
4e406f1a-9319-ef11-840a-000d3af0d388,+J9OtgZ09wIdWFQcnyZE+OG2VP96AerUi8CNEYOtyVVmz4fUmFZ3EMl3ttw9HmcRGdEJbCCmJTS8weiNCr8yZA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1625.0000000000,kg,65.0000000000,kg,3978.0000000000,g,41875.4440000000,kg,No,No,Landfilled,Landfilled,26.0000000000,tonnes,0ec7398bbbece5241f1155cb41b63788,,,,,,,,,,,Retail
ab4f061c-9319-ef11-840a-000d3af0e99a,T/IGcWfKP2U9EeLSJMEsIB0tFdhnYhm378mk27B1higjO/JKsF2CcjBWQQiRb3fJAIdVUxIDla2GF78Cczqs3A==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-12-2022,01-01-2023,31-01-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1125.0000000000,kg,45.0000000000,kg,2754.0000000000,g,28990.6920000000,kg,No,No,Landfilled,Landfilled,18.0000000000,tonnes,e9cb529104e6552858f407eaf9d17917,,,,,,,,,,,Retail
b74f061c-9319-ef11-840a-000d3af0e99a,02I84EDvbLgC4VRV3v8kB/h+Gp8rQQt47VVaalitsT6aQKZ2GHxB3MIpvPhRrPV7Z55PB+91Fod7dQlIKQhLGw==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-01-2022,01-02-2022,28-02-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6000000000,kg,5.0000000000,kg,0.4000000000,kg,139.2000000000,kg,No,No,Composted,Composted,2.0000000000,tonnes,e6b9e5979a06cea1f0bcb3dc748719de,,,,,,,,,,,Retail
1755281d-9319-ef11-840a-6045bdaf39a4,EOqpolyCVhJ3orNlQlYPApfS650nIFdf1yml6dyXphlDwBdjWI9CoPfTpax31mMHh+0Xx1rlLsdYMfKVfg7mCw==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-05-2023,01-06-2023,30-06-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2187.5000000000,kg,87.5000000000,kg,5355.0000000000,g,56370.7900000000,kg,No,No,Landfilled,Landfilled,35.0000000000,tonnes,d2ad0c80970d9d8ddb9711bbd7f35e04,,,,,,,,,,,Retail
43a91122-9319-ef11-840a-000d3af0e99a,aaRzA1ytL8QvVC5P2gTVyNhFKodqdNUUEabFPq/o3N5XqD+vLZk+YFee8j7OBkt0FP3F6QEpp86XU8QIk/yWGw==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-06-2022,01-07-2022,31-07-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,12.3000000000,kg,102.5000000000,kg,8.2000000000,kg,2853.6000000000,kg,No,No,Composted,Composted,41.0000000000,tonnes,1786239774d36b549f3dc1c7d7dae193,,,,,,,,,,,Retail
c5a91122-9319-ef11-840a-000d3af0e99a,ZFC3CCMTkV8ma+mSegDfTwu1GPrD09V8rwMG3Rva7DnNwe8PNsgdeIoAb1nOtVg1NFPT+xQIVNYpllgEpNMrQw==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-02-2022,01-03-2022,31-03-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2750.0000000000,kg,110.0000000000,kg,6732.0000000000,g,70866.1360000000,kg,No,No,Landfilled,Landfilled,44.0000000000,tonnes,50bc4f5a0c342f0eeb5dc389aec09f6a,,,,,,,,,,,Retail
5112c70f-9319-ef11-840a-000d3af0e99a,TMODsrvxiqe39XyFmCTKu6K7Y2KNgBhj/kPWdUfxOfrjIIRXtwYem8b8fXCFfp/GXPOwFeOggqQkOmvspI0WiQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-05-2023,01-06-2023,30-06-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,38.7000000000,kg,322.5000000000,kg,25.8000000000,kg,8978.4000000000,kg,No,No,Composted,Composted,129.0000000000,tonnes,9104e6f872420a8a226e165db8fc3578,,,,,,,,,,,Retail
11a50b16-9319-ef11-840a-000d3af0e99a,IDUrQ1nV2D0dzmtjNkFg9cgz0p8YqsUe4sfWzMTWKybQ/R9MQupF5ttWf2LFiWvbq2minbxvO/+8IajxyvEWWg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,16-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,12.0000000000,kg,100.0000000000,kg,8.0000000000,kg,2784.0000000000,kg,No,No,Composted,Composted,40.0000000000,tonnes,2f1fda8a183ce4de19042c0935b9e48b,,,,,,,,,,,Retail
3aa50b16-9319-ef11-840a-000d3af0e99a,CRVOcbtIl4mJsglwccodDWWsJQsm/9Fr7yUjOjJFnDTHlh1I/QoQQn0CMfLmFHZIBzJG2v9A/LVGS0E45MFtYA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-01-2022,01-02-2022,28-02-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,7d901c01ce80600a7bcf85056b94ab87,,,,,,,,,,,Retail
31fddc16-9319-ef11-840a-000d3af0a822,zqXq2XT4rVD9uHjy2WfRLmWFnfNRAc/JKbiRkNuMhzDWyHzSmpr6gJSx5BAqxuxJ/PJTVCJW7fgMQId/X5Iolg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-11-2023,01-12-2023,31-12-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.9000000000,kg,7.5000000000,kg,0.6000000000,kg,208.8000000000,kg,No,No,Composted,Composted,3.0000000000,tonnes,cac8c5ae5556c7b3d12bdcb4428e12f3,,,,,,,,,,,Retail
5f416f1a-9319-ef11-840a-000d3af0d388,n/gqxFItt/lAf9yHpgwuRabO3ggIkjTHgkfj6kan/Jvb6kx7kquW6X+KLql5j5/k1ufffdVoMc8N1g792mTW3A==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,3500.0000000000,kg,140.0000000000,kg,8568.0000000000,g,90193.2640000000,kg,No,No,Landfilled,Landfilled,56.0000000000,tonnes,24a5b1c5e2bb761b91f5fa310e388287,,,,,,,,,,,Retail
33a50b16-9319-ef11-840a-000d3af0e99a,1VG+pYE/fPdPyZ1GW8FXv1NJAI9EBdLBrGAZNTKQXrPom4SzRpmFSwvfaxMnePAb0RglgUXTgEFo9E5UY5/O0A==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-04-2022,01-05-2022,31-05-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,19000.0000000000,kg,760.0000000000,kg,46512.0000000000,g,489620.5760000000,kg,No,No,Landfilled,Landfilled,304.0000000000,tonnes,b36ebd353175549a6300cb49062fa712,,,,,,,,,,,Retail
5f4f061c-9319-ef11-840a-000d3af0e99a,P02KL/cmutsxmjGla3eI/nAaq+TbwuazOxZ6JDEawld8ex9xWSntmaQzlUPQ9kZ1o/hjJgWNt+/PsIJypLj6cw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-04-2022,01-05-2022,31-05-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.9000000000,kg,7.5000000000,kg,0.6000000000,kg,208.8000000000,kg,No,No,Composted,Composted,3.0000000000,tonnes,5547f389fe75cf15792f9441c160c7f9,,,,,,,,,,,Retail
604f061c-9319-ef11-840a-000d3af0e99a,xiBFTdDxhgxIlFtO0jM8ZJBnTD0wuFXC0XIjPvqQZrlR1TGWHspEBgpeDXWaQ4tUl1cqSTtek+azWiX1mryQPg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-06-2023,01-07-2023,30-07-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,9562.5000000000,kg,382.5000000000,kg,23409.0000000000,g,246420.8820000000,kg,No,No,Landfilled,Landfilled,153.0000000000,tonnes,04661a830291586825e4e4c4159b83a2,,,,,,,,,,,Retail
7d416f1a-9319-ef11-840a-000d3af0d388,csNAsgSL5c8/+lijNihNps1VH653b3BH3FXzqhpZrWUib7sTSdINwoDo+xqdCX6TgiCo5+IqGJK9JyxBeveBnA==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-04-2022,01-05-2022,31-05-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4687.5000000000,kg,187.5000000000,kg,11475.0000000000,g,120794.5500000000,kg,No,No,Landfilled,Landfilled,75.0000000000,tonnes,9f8640ee62c82b04fdf3ddb3f5ec0704,,,,,,,,,,,Retail
0b55281d-9319-ef11-840a-6045bdaf39a4,sHOrZNFGmKEWwRlZ035BJmzVjHXlQs8DrMbBZWPhTO3jzpSVQsOOT3fPCDnzXxWFdqhdkR5UsTXLRCJWVnNzSQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,10-02-2022,01-03-2022,31-03-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1500.0000000000,kg,60.0000000000,kg,3672.0000000000,g,38654.2560000000,kg,No,No,Landfilled,Landfilled,24.0000000000,tonnes,d5440b0223126a289c3c5c231fc82639,,,,,,,,,,,Retail
5aa91122-9319-ef11-840a-000d3af0e99a,eGbdU54eS51GZb3Bi60/fGzMGTflfqvPCWcNe3NscjS5nnSC5AzEEgBUb8zmeep2Fs/INM+b2T/jk74ONHlBaQ==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,11.7000000000,kg,97.5000000000,kg,7.8000000000,kg,2714.4000000000,kg,No,No,Composted,Composted,39.0000000000,tonnes,9309c8d3b85678559dfab8c26da2567d,,,,,,,,,,,Retail
6092be10-9319-ef11-840a-000d3af0a822,YAg6/s2CNzfyq3EpcA1FdQ1gH02epha+1BNpDilbUvI3Px5PEsb59fbXhg9Lr1LlF7A3W47DEriNdNCbKWERfQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,14-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,11.4000000000,kg,95.0000000000,kg,7.6000000000,kg,2644.8000000000,kg,No,No,Composted,Composted,38.0000000000,tonnes,9db155bf75c29f58715afafa3639375f,,,,,,,,,,,Retail
fda40b16-9319-ef11-840a-000d3af0e99a,Ttj/hyJHvnEDCWf7dRIW7/dpX3mrxq7MfOWglr1KJmaUQxpCU9Q73VB8EIH1rY67dDDki/IQkrdTGpFNn4XSJw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,14-03-2022,01-04-2022,30-04-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,23.1000000000,kg,192.5000000000,kg,15.4000000000,kg,5359.2000000000,kg,No,No,Composted,Composted,77.0000000000,tonnes,359c12ff63d136ac0fe89f1efb31f0cf,,,,,,,,,,,Retail
58406f1a-9319-ef11-840a-000d3af0d388,2qrbNG/8R34JbsE4ZR2D/17WflddY+vDv27rV3olCqZ0avT3skkr/jbpnRGjo4AWitkeY7KPhl92+xtRb96UkA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-05-2022,01-06-2022,30-06-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,125.0000000000,kg,5.0000000000,kg,306.0000000000,g,3221.1880000000,kg,No,No,Landfilled,Landfilled,2.0000000000,tonnes,7771153af58ca224c656db0c5208053c,,,,,,,,,,,Retail
c3a50b16-9319-ef11-840a-000d3af0e99a,O5376yR3ov0kBvFzt5vGWKEH2lqfNqeM7QQlMQ17y3XSz6PG543uZi2UErnQRDfPlHpk0/vK2QDZFBFYmXqQZw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,14-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,9566ea3d05e35e338d30afff3106546b,,,,,,,,,,,Retail
